X,Y,gid,Name,description,altitudeMode,CODE_10KM,CD_SIG,FID,Field_1
-3.76849456675009,48.9638741602167,613,10kmL93E020N689,,clampToGround,E020N689,10kmL93E020N689,612,10kmL93E020N689
-3.78020690592421,49.0534628143521,614,10kmL93E020N690,,clampToGround,E020N690,10kmL93E020N690,613,10kmL93E020N690
-3.79195974973328,49.1430425923584,615,10kmL93E020N691,,clampToGround,E020N691,10kmL93E020N691,614,10kmL93E020N691
-3.80375330813292,49.2326132605304,616,10kmL93E020N692,,clampToGround,E020N692,10kmL93E020N692,615,10kmL93E020N692
-3.81558779252866,49.3221745848389,617,10kmL93E020N693,,clampToGround,E020N693,10kmL93E020N693,616,10kmL93E020N693
-3.8274634157885,49.411726330932,618,10kmL93E020N694,,clampToGround,E020N694,10kmL93E020N694,617,10kmL93E020N694
-3.83938039225549,49.5012682641355,619,10kmL93E020N695,,clampToGround,E020N695,10kmL93E020N695,618,10kmL93E020N695
-3.13418847322879,44.754483205964,620,10kmL93E021N642,,clampToGround,E021N642,10kmL93E021N642,619,10kmL93E021N642
-3.14400983246331,44.8442430503697,621,10kmL93E021N643,,clampToGround,E021N643,10kmL93E021N643,620,10kmL93E021N643
-3.15386262801816,44.9340046433679,622,10kmL93E021N644,,clampToGround,E021N644,10kmL93E021N644,621,10kmL93E021N644
-3.16374701075966,45.0237677674127,623,10kmL93E021N645,,clampToGround,E021N645,10kmL93E021N645,622,10kmL93E021N645
-3.17366313251905,45.1135322045981,624,10kmL93E021N646,,clampToGround,E021N646,10kmL93E021N646,623,10kmL93E021N646
-3.18361114610024,45.2032977366579,625,10kmL93E021N647,,clampToGround,E021N647,10kmL93E021N647,624,10kmL93E021N647
-3.19359120528753,45.2930641449674,626,10kmL93E021N648,,clampToGround,E021N648,10kmL93E021N648,625,10kmL93E021N648
-3.20360346485351,45.3828312105433,627,10kmL93E021N649,,clampToGround,E021N649,10kmL93E021N649,626,10kmL93E021N649
-3.21364808056696,45.4725987140452,628,10kmL93E021N650,,clampToGround,E021N650,10kmL93E021N650,627,10kmL93E021N650
-3.22372520920091,45.5623664357765,629,10kmL93E021N651,,clampToGround,E021N651,10kmL93E021N651,628,10kmL93E021N651
-3.23383500854068,45.6521341556846,630,10kmL93E021N652,,clampToGround,E021N652,10kmL93E021N652,629,10kmL93E021N652
-3.24397763739207,45.7419016533622,631,10kmL93E021N653,,clampToGround,E021N653,10kmL93E021N653,630,10kmL93E021N653
-3.25415325558964,45.8316687080485,632,10kmL93E021N654,,clampToGround,E021N654,10kmL93E021N654,631,10kmL93E021N654
-3.26436202400495,45.921435098629,633,10kmL93E021N655,,clampToGround,E021N655,10kmL93E021N655,632,10kmL93E021N655
-3.27460410455503,46.0112006036374,634,10kmL93E021N656,,clampToGround,E021N656,10kmL93E021N656,633,10kmL93E021N656
-3.28487966021088,46.1009650012555,635,10kmL93E021N657,,clampToGround,E021N657,10kmL93E021N657,634,10kmL93E021N657
-3.29518885500598,46.190728069315,636,10kmL93E021N658,,clampToGround,E021N658,10kmL93E021N658,635,10kmL93E021N658
-3.305531854045,46.2804895852974,637,10kmL93E021N659,,clampToGround,E021N659,10kmL93E021N659,636,10kmL93E021N659
-3.31590882351252,46.3702493263356,638,10kmL93E021N660,,clampToGround,E021N660,10kmL93E021N660,637,10kmL93E021N660
-3.32631993068183,46.4600070692141,639,10kmL93E021N661,,clampToGround,E021N661,10kmL93E021N661,638,10kmL93E021N661
-3.3367653439239,46.5497625903701,640,10kmL93E021N662,,clampToGround,E021N662,10kmL93E021N662,639,10kmL93E021N662
-3.3472452327163,46.6395156658946,641,10kmL93E021N663,,clampToGround,E021N663,10kmL93E021N663,640,10kmL93E021N663
-3.35775976765235,46.7292660715327,642,10kmL93E021N664,,clampToGround,E021N664,10kmL93E021N664,641,10kmL93E021N664
-3.36830912045028,46.8190135826847,643,10kmL93E021N665,,clampToGround,E021N665,10kmL93E021N665,642,10kmL93E021N665
-3.3788934639625,46.908757974407,644,10kmL93E021N666,,clampToGround,E021N666,10kmL93E021N666,643,10kmL93E021N666
-3.38951297218492,46.9984990214127,645,10kmL93E021N667,,clampToGround,E021N667,10kmL93E021N667,644,10kmL93E021N667
-3.40016782026644,47.0882364980725,646,10kmL93E021N668,,clampToGround,E021N668,10kmL93E021N668,645,10kmL93E021N668
1.36624062793572,46.6234019526457,647,10kmL93E057N661,,clampToGround,E057N661,10kmL93E057N661,646,10kmL93E057N661
1.36353228893479,46.7134246028214,648,10kmL93E057N662,,clampToGround,E057N662,10kmL93E057N662,647,10kmL93E057N662
1.36081495689663,46.8034452876877,649,10kmL93E057N663,,clampToGround,E057N663,10kmL93E057N663,648,10kmL93E057N663
1.35808858696114,46.8934637847687,650,10kmL93E057N664,,clampToGround,E057N664,10kmL93E057N664,649,10kmL93E057N664
1.35535313396939,46.983479871257,651,10kmL93E057N665,,clampToGround,E057N665,10kmL93E057N665,650,10kmL93E057N665
1.35260855246113,47.0734933240149,652,10kmL93E057N666,,clampToGround,E057N666,10kmL93E057N666,651,10kmL93E057N666
1.3498547966723,47.163503919575,653,10kmL93E057N667,,clampToGround,E057N667,10kmL93E057N667,652,10kmL93E057N667
1.34709182053242,47.2535114341415,654,10kmL93E057N668,,clampToGround,E057N668,10kmL93E057N668,653,10kmL93E057N668
1.34431957766213,47.3435156435907,655,10kmL93E057N669,,clampToGround,E057N669,10kmL93E057N669,654,10kmL93E057N669
1.34153802137048,47.4335163234724,656,10kmL93E057N670,,clampToGround,E057N670,10kmL93E057N670,655,10kmL93E057N670
1.3387471046524,47.5235132490103,657,10kmL93E057N671,,clampToGround,E057N671,10kmL93E057N671,656,10kmL93E057N671
1.33594678018601,47.6135061951033,658,10kmL93E057N672,,clampToGround,E057N672,10kmL93E057N672,657,10kmL93E057N672
1.33313700032994,47.7034949363265,659,10kmL93E057N673,,clampToGround,E057N673,10kmL93E057N673,658,10kmL93E057N673
1.33031771712068,47.7934792469317,660,10kmL93E057N674,,clampToGround,E057N674,10kmL93E057N674,659,10kmL93E057N674
1.3274888822698,47.8834589008486,661,10kmL93E057N675,,clampToGround,E057N675,10kmL93E057N675,660,10kmL93E057N675
1.32465044716119,47.9734336716857,662,10kmL93E057N676,,clampToGround,E057N676,10kmL93E057N676,661,10kmL93E057N676
1.32180236284834,48.0634033327312,663,10kmL93E057N677,,clampToGround,E057N677,10kmL93E057N677,662,10kmL93E057N677
1.31894458005146,48.1533676569536,664,10kmL93E057N678,,clampToGround,E057N678,10kmL93E057N678,663,10kmL93E057N678
1.31607704915469,48.2433264170034,665,10kmL93E057N679,,clampToGround,E057N679,10kmL93E057N679,664,10kmL93E057N679
1.31319972020318,48.3332793852131,666,10kmL93E057N680,,clampToGround,E057N680,10kmL93E057N680,665,10kmL93E057N680
1.31031254290024,48.4232263335985,667,10kmL93E057N681,,clampToGround,E057N681,10kmL93E057N681,666,10kmL93E057N681
1.30741546660438,48.5131670338599,668,10kmL93E057N682,,clampToGround,E057N682,10kmL93E057N682,667,10kmL93E057N682
1.30450844032637,48.6031012573824,669,10kmL93E057N683,,clampToGround,E057N683,10kmL93E057N683,668,10kmL93E057N683
1.30159141272622,48.6930287752372,670,10kmL93E057N684,,clampToGround,E057N684,10kmL93E057N684,669,10kmL93E057N684
1.29866433211021,48.7829493581826,671,10kmL93E057N685,,clampToGround,E057N685,10kmL93E057N685,670,10kmL93E057N685
1.29572714642778,48.8728627766643,672,10kmL93E057N686,,clampToGround,E057N686,10kmL93E057N686,671,10kmL93E057N686
1.29277980326849,48.9627688008169,673,10kmL93E057N687,,clampToGround,E057N687,10kmL93E057N687,672,10kmL93E057N687
1.28982224985889,49.0526672004648,674,10kmL93E057N688,,clampToGround,E057N688,10kmL93E057N688,673,10kmL93E057N688
1.28685443305937,49.1425577451222,675,10kmL93E057N689,,clampToGround,E057N689,10kmL93E057N689,674,10kmL93E057N689
1.28387629936098,49.2324402039952,676,10kmL93E057N690,,clampToGround,E057N690,10kmL93E057N690,675,10kmL93E057N690
1.2808877948822,49.3223143459821,677,10kmL93E057N691,,clampToGround,E057N691,10kmL93E057N691,676,10kmL93E057N691
1.27788886536576,49.4121799396739,678,10kmL93E057N692,,clampToGround,E057N692,10kmL93E057N692,677,10kmL93E057N692
1.27487945617524,49.5020367533557,679,10kmL93E057N693,,clampToGround,E057N693,10kmL93E057N693,678,10kmL93E057N693
1.27185951229188,49.5918845550077,680,10kmL93E057N694,,clampToGround,E057N694,10kmL93E057N694,679,10kmL93E057N694
1.26882897831115,49.6817231123055,681,10kmL93E057N695,,clampToGround,E057N695,10kmL93E057N695,680,10kmL93E057N695
1.26578779843937,49.7715521926213,682,10kmL93E057N696,,clampToGround,E057N696,10kmL93E057N696,681,10kmL93E057N696
1.79523216170105,50.8554398567251,683,10kmL93E061N708,,clampToGround,E061N708,10kmL93E061N708,682,10kmL93E061N708
1.79306588526559,50.9451356386158,684,10kmL93E061N709,,clampToGround,E061N709,10kmL93E061N709,683,10kmL93E061N709
1.79089180509751,51.0348186778075,685,10kmL93E061N710,,clampToGround,E061N710,10kmL93E061N710,684,10kmL93E061N710
1.78870987895609,51.1244887373211,686,10kmL93E061N711,,clampToGround,E061N711,10kmL93E061N711,685,10kmL93E061N711
1.78652006429521,51.2141455798881,687,10kmL93E061N712,,clampToGround,E061N712,10kmL93E061N712,686,10kmL93E061N712
2.09041937700684,42.4010431526976,688,10kmL93E062N614,,clampToGround,E062N614,10kmL93E062N614,687,10kmL93E062N614
2.08902027638057,42.4909247888588,689,10kmL93E062N615,,clampToGround,E062N615,10kmL93E062N615,688,10kmL93E062N615
2.08761686516982,42.5808145439589,690,10kmL93E062N616,,clampToGround,E062N616,10kmL93E062N616,689,10kmL93E062N616
2.08620912342357,42.6707122122031,691,10kmL93E062N617,,clampToGround,E062N617,10kmL93E062N617,690,10kmL93E062N617
2.08479703106751,42.7606175874221,692,10kmL93E062N618,,clampToGround,E062N618,10kmL93E062N618,691,10kmL93E062N618
2.08338056790305,42.8505304630734,693,10kmL93E062N619,,clampToGround,E062N619,10kmL93E062N619,692,10kmL93E062N619
2.08195971360638,42.9404506322417,694,10kmL93E062N620,,clampToGround,E062N620,10kmL93E062N620,693,10kmL93E062N620
2.08053444772751,43.0303778876401,695,10kmL93E062N621,,clampToGround,E062N621,10kmL93E062N621,694,10kmL93E062N621
2.07910474968926,43.120312021611,696,10kmL93E062N622,,clampToGround,E062N622,10kmL93E062N622,695,10kmL93E062N622
2.07767059878629,43.2102528261269,697,10kmL93E062N623,,clampToGround,E062N623,10kmL93E062N623,696,10kmL93E062N623
2.07623197418409,43.3002000927915,698,10kmL93E062N624,,clampToGround,E062N624,10kmL93E062N624,697,10kmL93E062N624
2.07478885491798,43.3901536128403,699,10kmL93E062N625,,clampToGround,E062N625,10kmL93E062N625,698,10kmL93E062N625
2.07334121989209,43.4801131771418,700,10kmL93E062N626,,clampToGround,E062N626,10kmL93E062N626,699,10kmL93E062N626
2.07188904787833,43.5700785761982,701,10kmL93E062N627,,clampToGround,E062N627,10kmL93E062N627,700,10kmL93E062N627
2.07043231751534,43.6600496001467,702,10kmL93E062N628,,clampToGround,E062N628,10kmL93E062N628,701,10kmL93E062N628
2.06897100730746,43.7500260387598,703,10kmL93E062N629,,clampToGround,E062N629,10kmL93E062N629,702,10kmL93E062N629
2.0675050956237,43.8400076814467,704,10kmL93E062N630,,clampToGround,E062N630,10kmL93E062N630,703,10kmL93E062N630
2.06603456069659,43.9299943172542,705,10kmL93E062N631,,clampToGround,E062N631,10kmL93E062N631,704,10kmL93E062N631
2.06455938062119,44.0199857348674,706,10kmL93E062N632,,clampToGround,E062N632,10kmL93E062N632,705,10kmL93E062N632
2.06307953335396,44.1099817226106,707,10kmL93E062N633,,clampToGround,E062N633,10kmL93E062N633,706,10kmL93E062N633
2.06159499671165,44.1999820684487,708,10kmL93E062N634,,clampToGround,E062N634,10kmL93E062N634,707,10kmL93E062N634
2.06010574837023,44.2899865599873,709,10kmL93E062N635,,clampToGround,E062N635,10kmL93E062N635,708,10kmL93E062N635
2.05861176586375,44.3799949844746,710,10kmL93E062N636,,clampToGround,E062N636,10kmL93E062N636,709,10kmL93E062N636
2.05711302658321,44.4700071288016,711,10kmL93E062N637,,clampToGround,E062N637,10kmL93E062N637,710,10kmL93E062N637
2.05560950777542,44.5600227795032,712,10kmL93E062N638,,clampToGround,E062N638,10kmL93E062N638,711,10kmL93E062N638
2.05410118654184,44.6500417227594,713,10kmL93E062N639,,clampToGround,E062N639,10kmL93E062N639,712,10kmL93E062N639
2.05258803983745,44.7400637443958,714,10kmL93E062N640,,clampToGround,E062N640,10kmL93E062N640,713,10kmL93E062N640
2.05107004446954,44.8300886298851,715,10kmL93E062N641,,clampToGround,E062N641,10kmL93E062N641,714,10kmL93E062N641
2.04954717709654,44.9201161643473,716,10kmL93E062N642,,clampToGround,E062N642,10kmL93E062N642,715,10kmL93E062N642
2.04801941422684,45.0101461325514,717,10kmL93E062N643,,clampToGround,E062N643,10kmL93E062N643,716,10kmL93E062N643
2.04648673221754,45.1001783189157,718,10kmL93E062N644,,clampToGround,E062N644,10kmL93E062N644,717,10kmL93E062N644
2.37228714775642,50.0517686496499,719,10kmL93E065N699,,clampToGround,E065N699,10kmL93E065N699,718,10kmL93E065N699
2.37117631709711,50.1415753174876,720,10kmL93E065N700,,clampToGround,E065N700,10kmL93E065N700,719,10kmL93E065N700
2.37006154799045,50.231371375661,721,10kmL93E065N701,,clampToGround,E065N701,10kmL93E065N701,720,10kmL93E065N701
2.36894281945406,50.3211565898898,722,10kmL93E065N702,,clampToGround,E065N702,10kmL93E065N702,721,10kmL93E065N702
2.36782011035623,50.4109307255975,723,10kmL93E065N703,,clampToGround,E065N703,10kmL93E065N703,722,10kmL93E065N703
2.3666933994146,50.5006935479123,724,10kmL93E065N704,,clampToGround,E065N704,10kmL93E065N704,723,10kmL93E065N704
2.36556266519483,50.5904448216675,725,10kmL93E065N705,,clampToGround,E065N705,10kmL93E065N705,724,10kmL93E065N705
2.36442788610927,50.6801843114025,726,10kmL93E065N706,,clampToGround,E065N706,10kmL93E065N706,725,10kmL93E065N706
2.36328904041551,50.7699117813638,727,10kmL93E065N707,,clampToGround,E065N707,10kmL93E065N707,726,10kmL93E065N707
2.36214610621504,50.8596269955056,728,10kmL93E065N708,,clampToGround,E065N708,10kmL93E065N708,727,10kmL93E065N708
2.36099906145187,50.9493297174911,729,10kmL93E065N709,,clampToGround,E065N709,10kmL93E065N709,728,10kmL93E065N709
2.35984788391106,51.0390197106923,730,10kmL93E065N710,,clampToGround,E065N710,10kmL93E065N710,729,10kmL93E065N710
2.3586925512173,51.128696738192,731,10kmL93E065N711,,clampToGround,E065N711,10kmL93E065N711,730,10kmL93E065N711
2.35753304083348,51.2183605627838,732,10kmL93E065N712,,clampToGround,E065N712,10kmL93E065N712,731,10kmL93E065N712
2.35636933005922,51.3080109469733,733,10kmL93E065N713,,clampToGround,E065N713,10kmL93E065N713,732,10kmL93E065N713
2.35520139602937,51.3976476529783,734,10kmL93E065N714,,clampToGround,E065N714,10kmL93E065N714,733,10kmL93E065N714
2.35402921571254,51.4872704427307,735,10kmL93E065N715,,clampToGround,E065N715,10kmL93E065N715,734,10kmL93E065N715
2.5761653333565,42.314202256325,736,10kmL93E066N613,,clampToGround,E066N613,10kmL93E066N613,735,10kmL93E066N613
2.57551435461486,42.4040805107021,737,10kmL93E066N614,,clampToGround,E066N614,10kmL93E066N614,736,10kmL93E066N614
2.57486137310475,42.4939670976989,738,10kmL93E066N615,,clampToGround,E066N615,10kmL93E066N615,737,10kmL93E066N615
2.57420637956957,42.5838618119215,739,10kmL93E066N616,,clampToGround,E066N616,10kmL93E066N616,738,10kmL93E066N616
2.57354936469562,42.6737644476005,740,10kmL93E066N617,,clampToGround,E066N617,10kmL93E066N617,739,10kmL93E066N617
2.57289031911162,42.7636747985925,741,10kmL93E066N618,,clampToGround,E066N618,10kmL93E066N618,740,10kmL93E066N618
2.57222923338825,42.8535926583811,742,10kmL93E066N619,,clampToGround,E066N619,10kmL93E066N619,741,10kmL93E066N619
2.57156609803775,42.9435178200771,743,10kmL93E066N620,,clampToGround,E066N620,10kmL93E066N620,742,10kmL93E066N620
2.57090090351344,43.03345007642,744,10kmL93E066N621,,clampToGround,E066N621,10kmL93E066N621,743,10kmL93E066N621
2.57023364020922,43.1233892197789,745,10kmL93E066N622,,clampToGround,E066N622,10kmL93E066N622,744,10kmL93E066N622
2.56956429845919,43.2133350421531,746,10kmL93E066N623,,clampToGround,E066N623,10kmL93E066N623,745,10kmL93E066N623
2.56889286853713,43.3032873351732,747,10kmL93E066N624,,clampToGround,E066N624,10kmL93E066N624,746,10kmL93E066N624
2.56821934065603,43.3932458901019,748,10kmL93E066N625,,clampToGround,E066N625,10kmL93E066N625,747,10kmL93E066N625
2.56754370496762,43.4832104978352,749,10kmL93E066N626,,clampToGround,E066N626,10kmL93E066N626,748,10kmL93E066N626
2.56686595156192,43.573180948903,750,10kmL93E066N627,,clampToGround,E066N627,10kmL93E066N627,749,10kmL93E066N627
2.5661860704667,43.6631570334699,751,10kmL93E066N628,,clampToGround,E066N628,10kmL93E066N628,750,10kmL93E066N628
2.56550405164704,43.7531385413369,752,10kmL93E066N629,,clampToGround,E066N629,10kmL93E066N629,751,10kmL93E066N629
2.56481988500482,43.8431252619412,753,10kmL93E066N630,,clampToGround,E066N630,10kmL93E066N630,752,10kmL93E066N630
2.56413356037819,43.933116984358,754,10kmL93E066N631,,clampToGround,E066N631,10kmL93E066N631,753,10kmL93E066N631
4.87952804378404,42.3883437752147,755,10kmL93E085N614,,clampToGround,E085N614,10kmL93E085N614,754,10kmL93E085N614
4.88241826197604,42.47820471452,756,10kmL93E085N615,,clampToGround,E085N615,10kmL93E085N615,755,10kmL93E085N615
4.88531738095692,42.5680737381406,757,10kmL93E085N616,,clampToGround,E085N616,10kmL93E085N616,756,10kmL93E085N616
4.88822544189892,42.6579506401745,758,10kmL93E085N617,,clampToGround,E085N617,10kmL93E085N617,757,10kmL93E085N617
4.89114248622852,42.7478352143446,759,10kmL93E085N618,,clampToGround,E085N618,10kmL93E085N618,758,10kmL93E085N618
4.89406855562847,42.8377272539999,760,10kmL93E085N619,,clampToGround,E085N619,10kmL93E085N619,759,10kmL93E085N619
4.89700369203974,42.9276265521155,761,10kmL93E085N620,,clampToGround,E085N620,10kmL93E085N620,760,10kmL93E085N620
4.89994793766351,43.0175329012945,762,10kmL93E085N621,,clampToGround,E085N621,10kmL93E085N621,761,10kmL93E085N621
4.90290133496324,43.1074460937681,763,10kmL93E085N622,,clampToGround,E085N622,10kmL93E085N622,762,10kmL93E085N622
4.90586392666665,43.1973659213971,764,10kmL93E085N623,,clampToGround,E085N623,10kmL93E085N623,763,10kmL93E085N623
4.90883575576783,43.2872921756723,765,10kmL93E085N624,,clampToGround,E085N624,10kmL93E085N624,764,10kmL93E085N624
4.91181686552927,43.3772246477159,766,10kmL93E085N625,,clampToGround,E085N625,10kmL93E085N625,765,10kmL93E085N625
4.91480729948403,43.4671631282819,767,10kmL93E085N626,,clampToGround,E085N626,10kmL93E085N626,766,10kmL93E085N626
4.91780710143776,43.5571074077575,768,10kmL93E085N627,,clampToGround,E085N627,10kmL93E085N627,767,10kmL93E085N627
4.92081631547093,43.6470572761635,769,10kmL93E085N628,,clampToGround,E085N628,10kmL93E085N628,768,10kmL93E085N628
4.92383498594091,43.7370125231558,770,10kmL93E085N629,,clampToGround,E085N629,10kmL93E085N629,769,10kmL93E085N629
4.92686315748421,43.8269729380257,771,10kmL93E085N630,,clampToGround,E085N630,10kmL93E085N630,770,10kmL93E085N630
4.92990087501864,43.9169383097013,772,10kmL93E085N631,,clampToGround,E085N631,10kmL93E085N631,771,10kmL93E085N631
4.93294818374556,44.006908426748,773,10kmL93E085N632,,clampToGround,E085N632,10kmL93E085N632,772,10kmL93E085N632
4.93600512915208,44.09688307737,774,10kmL93E085N633,,clampToGround,E085N633,10kmL93E085N633,773,10kmL93E085N633
4.93907175701336,44.1868620494105,775,10kmL93E085N634,,clampToGround,E085N634,10kmL93E085N634,774,10kmL93E085N634
4.94214811339485,44.2768451303531,776,10kmL93E085N635,,clampToGround,E085N635,10kmL93E085N635,775,10kmL93E085N635
4.94523424465465,44.3668321073228,777,10kmL93E085N636,,clampToGround,E085N636,10kmL93E085N636,776,10kmL93E085N636
4.94833019744581,44.4568227670864,778,10kmL93E085N637,,clampToGround,E085N637,10kmL93E085N637,777,10kmL93E085N637
4.95143601871865,44.546816896054,779,10kmL93E085N638,,clampToGround,E085N638,10kmL93E085N638,778,10kmL93E085N638
4.95455175572317,44.6368142802794,780,10kmL93E085N639,,clampToGround,E085N639,10kmL93E085N639,779,10kmL93E085N639
4.95767745601145,44.7268147054616,781,10kmL93E085N640,,clampToGround,E085N640,10kmL93E085N640,780,10kmL93E085N640
4.96081316744002,44.8168179569452,782,10kmL93E085N641,,clampToGround,E085N641,10kmL93E085N641,781,10kmL93E085N641
4.96395893817236,44.9068238197215,783,10kmL93E085N642,,clampToGround,E085N642,10kmL93E085N642,782,10kmL93E085N642
4.96711481668131,44.9968320784298,784,10kmL93E085N643,,clampToGround,E085N643,10kmL93E085N643,783,10kmL93E085N643
4.97028085175159,45.0868425173577,785,10kmL93E085N644,,clampToGround,E085N644,10kmL93E085N644,784,10kmL93E085N644
4.97345709248232,45.1768549204422,786,10kmL93E085N645,,clampToGround,E085N645,10kmL93E085N645,785,10kmL93E085N645
4.97664358828951,45.2668690712712,787,10kmL93E085N646,,clampToGround,E085N646,10kmL93E085N646,786,10kmL93E085N646
4.97984038890866,45.3568847530835,788,10kmL93E085N647,,clampToGround,E085N647,10kmL93E085N647,787,10kmL93E085N647
4.98304754439736,45.4469017487707,789,10kmL93E085N648,,clampToGround,E085N648,10kmL93E085N648,788,10kmL93E085N648
4.98626510513785,45.5369198408772,790,10kmL93E085N649,,clampToGround,E085N649,10kmL93E085N649,789,10kmL93E085N649
5.30323539832453,43.9097021535286,791,10kmL93E088N631,,clampToGround,E088N631,10kmL93E088N631,790,10kmL93E088N631
5.30687158525955,43.9996604671804,792,10kmL93E088N632,,clampToGround,E088N632,10kmL93E088N632,791,10kmL93E088N632
5.3105192681887,44.0896232941652,793,10kmL93E088N633,,clampToGround,E088N633,10kmL93E088N633,792,10kmL93E088N633
5.31417850170044,44.1795904222593,794,10kmL93E088N634,,clampToGround,E088N634,10kmL93E088N634,793,10kmL93E088N634
5.31784934072933,44.2695616388786,795,10kmL93E088N635,,clampToGround,E088N635,10kmL93E088N635,794,10kmL93E088N635
5.32153184055871,44.3595367310799,796,10kmL93E088N636,,clampToGround,E088N636,10kmL93E088N636,795,10kmL93E088N636
5.32522605682354,44.4495154855615,797,10kmL93E088N637,,clampToGround,E088N637,10kmL93E088N637,796,10kmL93E088N637
5.32893204551313,44.5394976886643,798,10kmL93E088N638,,clampToGround,E088N638,10kmL93E088N638,797,10kmL93E088N638
5.332649862974,44.6294831263726,799,10kmL93E088N639,,clampToGround,E088N639,10kmL93E088N639,798,10kmL93E088N639
5.33637956591275,44.719471584315,800,10kmL93E088N640,,clampToGround,E088N640,10kmL93E088N640,799,10kmL93E088N640
5.34012121139891,44.8094628477656,801,10kmL93E088N641,,clampToGround,E088N641,10kmL93E088N641,800,10kmL93E088N641
5.34387485686783,44.8994567016445,802,10kmL93E088N642,,clampToGround,E088N642,10kmL93E088N642,801,10kmL93E088N642
5.34764056012368,44.989452930519,803,10kmL93E088N643,,clampToGround,E088N643,10kmL93E088N643,802,10kmL93E088N643
5.35141837934236,45.0794513186046,804,10kmL93E088N644,,clampToGround,E088N644,10kmL93E088N644,803,10kmL93E088N644
5.35520837307451,45.1694516497655,805,10kmL93E088N645,,clampToGround,E088N645,10kmL93E088N645,804,10kmL93E088N645
5.35901060024851,45.259453707516,806,10kmL93E088N646,,clampToGround,E088N646,10kmL93E088N646,805,10kmL93E088N646
5.36282512017358,45.3494572750213,807,10kmL93E088N647,,clampToGround,E088N647,10kmL93E088N647,806,10kmL93E088N647
5.36665199254282,45.4394621350982,808,10kmL93E088N648,,clampToGround,E088N648,10kmL93E088N648,807,10kmL93E088N648
5.37049127743632,45.5294680702162,809,10kmL93E088N649,,clampToGround,E088N649,10kmL93E088N649,808,10kmL93E088N649
5.3743430353243,45.6194748624985,810,10kmL93E088N650,,clampToGround,E088N650,10kmL93E088N650,809,10kmL93E088N650
5.37820732707034,45.7094822937227,811,10kmL93E088N651,,clampToGround,E088N651,10kmL93E088N651,810,10kmL93E088N651
5.38208421393448,45.799490145322,812,10kmL93E088N652,,clampToGround,E088N652,10kmL93E088N652,811,10kmL93E088N652
5.38597375757653,45.8894981983858,813,10kmL93E088N653,,clampToGround,E088N653,10kmL93E088N653,812,10kmL93E088N653
5.38987602005932,45.979506233661,814,10kmL93E088N654,,clampToGround,E088N654,10kmL93E088N654,813,10kmL93E088N654
5.39379106385197,46.0695140315526,815,10kmL93E088N655,,clampToGround,E088N655,10kmL93E088N655,814,10kmL93E088N655
5.39771895183325,46.1595213721249,816,10kmL93E088N656,,clampToGround,E088N656,10kmL93E088N656,815,10kmL93E088N656
5.40165974729492,46.2495280351021,817,10kmL93E088N657,,clampToGround,E088N657,10kmL93E088N657,816,10kmL93E088N657
5.40561351394514,46.3395337998695,818,10kmL93E088N658,,clampToGround,E088N658,10kmL93E088N658,817,10kmL93E088N658
5.40958031591191,46.4295384454744,819,10kmL93E088N659,,clampToGround,E088N659,10kmL93E088N659,818,10kmL93E088N659
5.41356021774649,46.5195417506268,820,10kmL93E088N660,,clampToGround,E088N660,10kmL93E088N660,819,10kmL93E088N660
5.41755328442695,46.6095434937005,821,10kmL93E088N661,,clampToGround,E088N661,10kmL93E088N661,820,10kmL93E088N661
5.42155958136166,46.6995434527341,822,10kmL93E088N662,,clampToGround,E088N662,10kmL93E088N662,821,10kmL93E088N662
5.42557917439288,46.7895414054318,823,10kmL93E088N663,,clampToGround,E088N663,10kmL93E088N663,822,10kmL93E088N663
5.42961212980034,46.8795371291643,824,10kmL93E088N664,,clampToGround,E088N664,10kmL93E088N664,823,10kmL93E088N664
5.43365851430493,46.9695304009696,825,10kmL93E088N665,,clampToGround,E088N665,10kmL93E088N665,824,10kmL93E088N665
5.4377183950723,47.0595209975545,826,10kmL93E088N666,,clampToGround,E088N666,10kmL93E088N666,825,10kmL93E088N666
6.32971725083253,44.4237329628187,827,10kmL93E096N637,,clampToGround,E096N637,10kmL93E096N637,826,10kmL93E096N637
6.33502098516441,44.5136731006161,828,10kmL93E096N638,,clampToGround,E096N638,10kmL93E096N638,827,10kmL93E096N638
6.34034163245407,44.6036164002565,829,10kmL93E096N639,,clampToGround,E096N639,10kmL93E096N639,828,10kmL93E096N639
6.34567927368222,44.6935626471221,830,10kmL93E096N640,,clampToGround,E096N640,10kmL93E096N640,829,10kmL93E096N640
6.3510339903471,44.7835116262382,831,10kmL93E096N641,,clampToGround,E096N641,10kmL93E096N641,830,10kmL93E096N641
6.35640586446854,44.8734631222746,832,10kmL93E096N642,,clampToGround,E096N642,10kmL93E096N642,831,10kmL93E096N642
6.36179497859225,44.9634169195464,833,10kmL93E096N643,,clampToGround,E096N643,10kmL93E096N643,832,10kmL93E096N643
6.36720141579394,45.0533728020148,834,10kmL93E096N644,,clampToGround,E096N644,10kmL93E096N644,833,10kmL93E096N644
6.37262525968364,45.1433305532881,835,10kmL93E096N645,,clampToGround,E096N645,10kmL93E096N645,834,10kmL93E096N645
6.37806659440995,45.2332899566225,836,10kmL93E096N646,,clampToGround,E096N646,10kmL93E096N646,835,10kmL93E096N646
